rt_time,smiles
113.41499999999999,CC(C)CC(N=C(O)C1CCC(O)=N1)C(=O)O
92.199,NC(Cc1ccccc1)C(O)=NC(CC(=O)O)C(=O)O
85.701,NC(CCCCn1c(C=O)ccc1CO)C(=O)O
182.69800000200001,CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(O)C(=O)CO
127.779,O=C(O)CN=C(O)C=Cc1c[nH]c2ccccc12
80.93100000000001,CCC(C)C(N)C(=O)O
34.795000001999995,CNC(CC(=O)O)C(=O)O
80.76,O=C(O)CN=C(O)c1cccnc1
159.08700000000002,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO
34.413,CC(O)C(N)C(=O)O
47.875999998000005,CC(C)C(N)C(=O)O
85.69000000199999,O=C(O)CCC1N=C(O)C2CCCN2C1=O
36.004000002,CC(O)C(N=C(O)C1CCCN1)C(=O)O
97.791,CC(C)C(N=C(O)C(N)Cc1ccccc1)C(=O)O
102.03199999799999,CC(C)C(N)C(O)=NC(Cc1ccccc1)C(=O)O
75.46499999999999,CN1C(=O)CCC1c1cccnc1
78.22399999800001,Cn1cnc2c(ncn2C2OC(CO)C(O)C2O)c1=N
76.82100000000001,Cn1c(O)nc2[nH]c(O)nc2c1=O
86.94449999999999,Cn1c(O)nc2ncn(C)c2c1=O
59.146000002,N=c1ccn(C2OC(CO)C(O)C2O)c(S)n1
32.566999998,NC(CCCC(N)C(=O)O)C(=O)O
62.091,Nc1c(O)cccc1C(=O)CC(N)C(=O)O
59.146000002,Cn1c(=N)ccn(C2OC(CO)C(O)C2O)c1=O
77.01,Cn1c(=O)nc(O)c2nc[nH]c21
102.44299999799999,CC(O)=Nc1ccc(C(=O)O)cc1
38.46,Nc1ccc(O)cc1
114.760999998,O=Cc1ccc(O)cc1
96.66300000000001,O=C(O)Cc1c[nH]c2ccc(O)cc12
76.70700000000001,Cc1cn(C2OC(CO)C(O)C2O)c(O)nc1=N
108.751999998,COc1cc2c(CCN=C(C)O)c[nH]c2cc1O
70.398,C[n+]1cn(C2OC(CO)C(O)C2O)c2[nH]c(=N)nc([O-])c21
42.696,CNC(C)(C)C(=O)O
35.974999998,OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O
33.951,N=C(N)NCCCC(N)C(=O)O
239.749000002,CC(C)c1cc2c(c(O)c1O)C13CCCC(C)(C)C1CC2OC3=O
34.240999998,CC(NCCCCC(N)C(=O)O)C(=O)O
234.14599999799998,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C
40.544999999999995,NC(CCCCNCC(=O)O)C(=O)O
235.452,COC1=C(OC)C(=O)C(CC=C(C)C)=C(C)C1=O
44.923999998,N=c1ccn(C2OC(CO)C(O)C2O)c(O)n1
112.23,CC(C)(CO)C(O)C(O)=NCCC(O)=NCCSSCCN=C(O)CCN=C(O)C(O)C(C)(C)CO
178.798999998,CC(CCC(=O)O)C1CCC2C3C(=O)CC4CC(=O)CCC4(C)C3CC(=O)C12C
83.203999998,OC1=NCCCC1
39.429,NC(CCCC(=O)O)C(=O)O
128.068999998,O=C(O)C(O)Cc1c[nH]c2ccccc12
33.653999999999996,NC(CCCN=C1N=C(O)CN1)C(=O)O
40.544999999999995,NC(CCCCN=C(O)CO)C(=O)O
207.844999998,CC(CCC(O)=NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C
184.401,CC(CCC(O)=NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C
207.844999998,CC(CCC(O)=NCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C
213.517999998,CC(CCC(O)=NCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C
75.835000002,N=c1nc(O)c2ncn(C3OC(CO)C(O)C3O)c2[nH]1
34.562500002,NCCS(=O)O
52.921000002,Oc1ncnc2[nH]cnc12
136.447999998,O=Cc1c[nH]c2ccccc12
101.80499999999999,OCC1OC(Oc2c[nH]c3ccccc23)C(O)C(O)C1O
102.214000002,O=C(O)C1OC(Oc2c[nH]c3ccccc23)C(O)C(O)C1O
75.835000002,OCC1OC(n2cnc3c(O)ncnc32)C(O)C1O
165.564,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
36.187000002,NC(CS)C(=O)O
32.754000000000005,NC(CSSCC(N)C(=O)O)C(=O)O
80.67499999799999,Nc1ccccc1C(=O)CC(N)C(=O)O
30.589000002000002,NCCCCC(N)C(=O)O
30.994000001999996,NCCCC(N)C(=O)O
202.57500000000002,CCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C
55.645000002,CSCCC(N)C(=O)O
35.107999998,CC1NC(=NCCCC(N)C(=O)O)N=C1O
34.243000002,OC1C(O)C(O)C(O)C(O)C1O
76.582000002,CC(O)=NC(CC(=O)O)C(O)=NC(CCC(=O)O)C(=O)O
91.846999998,CC(O)=NC(Cc1ccc(O)cc1)C(=O)O
256.377,CCCCCCCCCCCC(=O)N(C)CC(=O)O
58.165000002,N=C(O)c1cccnc1
245.00400000000002,CCCCCCCCC=CCCCCCCCC(=O)OC(CCC(=O)[O-])[N+](C)(C)C
43.129000002,O=C(O)c1cc(O)nc(O)n1
77.67,Nc1ccc(C(=O)NCC(=O)O)cc1
85.713,O=C(O)C1CCCN1C(=O)C1CCC(O)=N1
37.918000002,NC(Cc1ccccc1)C(=O)O
100.98899999999999,O=C(O)c1ccc2ccccc2n1
34.435999998,CNCC(=O)O
39.679999998,OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O
107.281000002,COc1cc(C(=O)O)cc(OC)c1O
199.774999998,CC(CCC(O)=NCCS(=O)(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C
230.241499998,CC(CCC(O)=NCCS(=O)(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C
82.168000002,Cn1cnc2c1c(O)nc(=O)n2C
34.591000002,O=C(O)C1CC(O)CN1
91.66999999800001,NCCc1c[nH]c2ccccc12
87.160000002,NC(Cc1c[nH]c2ccccc12)C(=O)O
63.391999998,NC(Cc1ccc(O)cc1)C(=O)O
69.417,O=c1nc(O)ccn1C1OC(CO)C(O)C1O
106.56299999999999,COc1cc(C(=O)O)ccc1O
122.097,COc1cc(C=O)ccc1O
69.53099999999999,OCC1OC(c2cnc(O)nc2O)C(O)C1O
31.609000002000002,N=C(N)NCCCC(N)C(=O)O
33.388000002,NCCS(=O)(=O)O
34.482,N=C(O)NCCCC(N)C(=O)O
41.098999998000004,Nc1nc[nH]c2ncnc1-2
45.135,Oc1nc(O)c2nc(O)[nH]c2n1
45.135,Oc1ccnc(O)n1
47.101000002,O=C(O)CC(O)(CC(=O)O)C(=O)O
46.885000002,CSCCC(N)C(=O)O
50.157,O=C(O)C1CCC(O)=N1
47.101000002,O=c1nc(O)ccn1C1OC(CO)C(O)C1O
47.421,NC(Cc1ccc(O)cc1)C(=O)O
80.49700000200001,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O
50.782999998,OCC1OC(n2cnc3c(O)ncnc32)C(O)C1O
80.71399999799999,CC(C)CC(N)C(=O)O
80.71399999799999,CCC(C)C(N)C(=O)O
76.000000002,CC(C(=O)O)C(=O)O
82.014,O=C(O)CCCC(=O)O
84.18,NC(Cc1ccccc1)C(=O)O
89.896999998,O=C(O)CCCCC(=O)O
89.19,NC(Cc1c[nH]c2ccccc12)C(=O)O
106.39200000000001,O=C(O)CN=C(O)c1ccccc1
102.28049999999999,O=C(O)C=Cc1ccc(O)c(O)c1
71.569000002,O=C(O)Cc1ccccc1
103.01800000200001,O=C(O)CCCCCC(=O)O
124.689,O=C(O)C(O)Cc1ccccc1
135.673000002,O=C(O)CCCCCCCC(=O)O
157.857,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO
170.796,CC(CCC(O)=NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C
183.028999998,CC(CCC(O)=NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C
203.99299999800002,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C
236.317999998,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C
236.317999998,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C
264.105499998,CCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C
270.258499998,CCCCCCCCC=CCCCCCCCC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C
100.806,Cc1cc2nc3c(O)nc(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C
156.409999998,CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO
37.588999998,O=C(O)C1CCCN1
31.882999998,Cn1cnc(CC(N)C(=O)O)c1
34.345000002,CN1CC(O)=NC1=N
34.345000002,CN(C)CC(=O)O
82.60099999799999,CC1(O)CCOC(=O)C1
90.154000002,Nc1ccc(C(=O)O)cc1
99.291,Cn1c(=O)c2c(ncn2C)n(C)c1=O
